code,800,400,200,100,50,40,25,10,1,0.1,throughput,macsec,deepbuffer,type,maxmodules,family,cost
7050CX4M-48D8,,,16.0,,56.0,,,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,16.0,45.0,,,10.0,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,16.0,,,,56.0,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,16.0,45.0,,,,12.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,16.0,,,,,58.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,72.0,,,,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,,72.0,,,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,,,,72.0,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,,,,,74.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,40.0,16.0,16.0,,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,,56.0,16.0,,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,45.0,,16.0,10.0,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,,,16.0,56.0,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,45.0,,16.0,,10.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,,,16.0,,56.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,,,,72.0,,2.0,,,,x,,fixed,,7050,26029.42546
7050X4-48Y-4DF,,4.0,,,,,48.0,,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,4.0,,,,,,48.0,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,8.0,,,,48.0,,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,8.0,,,,,48.0,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,,16.0,,,48.0,,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,,16.0,,,,48.0,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,,,24.0,,48.0,,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,,,24.0,,,48.0,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,,,32.0,,40.0,,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,,,32.0,,,40.0,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,,,,8.0,48.0,,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,,,,8.0,,48.0,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,,,,,72.0,,,,,,,fixed,,7050,8621.789757
7050X4-48Y-4DF,,,,,,,,72.0,,,,,,fixed,,7050,8621.789757
7050CX3-32S,,,,32.0,,,,1.0,,,,,,fixed,,7050,9952.032359
7050CX3-32S,,,,32.0,,,,,2.0,,,,,fixed,,7050,9952.032359
7050CX3-32S,,,,,64.0,,,1.0,,,,,,fixed,,7050,9952.032359
7050CX3-32S,,,,,64.0,,,,2.0,,,,,fixed,,7050,9952.032359
7050CX3-32S,,,,,,,128.0,1.0,,,,,,fixed,,7050,9952.032359
7050CX3-32S,,,,,,,127.0,,2.0,,,,,fixed,,7050,9952.032359
7050CX3-32S,,,,,,32.0,,1.0,,,,,,fixed,,7050,9952.032359
7050CX3-32S,,,,,,32.0,,,2.0,,,,,fixed,,7050,9952.032359
7050CX3-32S,,,,,,,,129.0,,,,,,fixed,,7050,9952.032359
7050CX3-32S,,,,,,,,127.0,2.0,,,,,fixed,,7050,9952.032359
7050CX3-32C,,,,32.0,,,,2.0,,,,,,fixed,,7050,9984.588269
7050CX3-32C,,,,32.0,,,,,2.0,,,,,fixed,,7050,9984.588269
7050CX3-32C,,,,,64.0,,,2.0,,,,,,fixed,,7050,9984.588269
7050CX3-32C,,,,,64.0,,,,2.0,,,,,fixed,,7050,9984.588269
7050CX3-32C,,,,,,,128.0,1.0,,,,,,fixed,,7050,9984.588269
7050CX3-32C,,,,,,,127.0,,2.0,,,,,fixed,,7050,9984.588269
7050CX3-32C,,,,,,32.0,,1.0,,,,,,fixed,,7050,9984.588269
7050CX3-32C,,,,,,32.0,,,2.0,,,,,fixed,,7050,9984.588269
7050CX3-32C,,,,,,,,129.0,,,,,,fixed,,7050,9984.588269
7050CX3-32C,,,,,,,,127.0,2.0,,,,,fixed,,7050,9984.588269
7050SX3-48C8,,,,8.0,,,,48.0,,,,,,fixed,,7050,3790.1113
7050SX3-48C8,,,,8.0,,,,,48.0,,,,,fixed,,7050,3790.1113
7050SX3-48C8,,,,,16.0,,,48.0,,,,,,fixed,,7050,3790.1113
7050SX3-48C8,,,,,16.0,,,,48.0,,,,,fixed,,7050,3790.1113
7050SX3-48C8,,,,,,8.0,,48.0,,,,,,fixed,,7050,3790.1113
7050SX3-48C8,,,,,,8.0,,,48.0,,,,,fixed,,7050,3790.1113
7050SX3-48C8,,,,,,,16.0,48.0,,,,,,fixed,,7050,3790.1113
7050SX3-48C8,,,,,,,16.0,,48.0,,,,,fixed,,7050,3790.1113
7050SX3-48C8,,,,,,,,64.0,,,,,,fixed,,7050,3790.1113
7050SX3-48C8,,,,,,,,16.0,48.0,,,,,fixed,,7050,3790.1113
7050SX3-48C8C,,,,8.0,,,,48.0,,,,,,fixed,,7050,3790.1113
7050SX3-48C8C,,,,8.0,,,,,48.0,,,,,fixed,,7050,3790.1113
7050SX3-48C8C,,,,,16.0,,,48.0,,,,,,fixed,,7050,3790.1113
7050SX3-48C8C,,,,,16.0,,,,48.0,,,,,fixed,,7050,3790.1113
7050SX3-48C8C,,,,,,8.0,,48.0,,,,,,fixed,,7050,3790.1113
7050SX3-48C8C,,,,,,8.0,,,48.0,,,,,fixed,,7050,3790.1113
7050SX3-48C8C,,,,,,,16.0,48.0,,,,,,fixed,,7050,3790.1113
7050SX3-48C8C,,,,,,,16.0,,48.0,,,,,fixed,,7050,3790.1113
7050SX3-48C8C,,,,,,,,64.0,,,,,,fixed,,7050,3790.1113
7050SX3-48C8C,,,,,,,,16.0,48.0,,,,,fixed,,7050,3790.1113
7050TX3-48C8,,,,8.0,,,,48.0,,,,,,fixed,,7050,3790.1113
7050TX3-48C8,,,,8.0,,,,,48.0,,,,,fixed,,7050,3790.1113
7050TX3-48C8,,,,,16.0,,,48.0,,,,,,fixed,,7050,3790.1113
7050TX3-48C8,,,,,16.0,,,,48.0,,,,,fixed,,7050,3790.1113
7050TX3-48C8,,,,,,8.0,,48.0,,,,,,fixed,,7050,3790.1113
7050TX3-48C8,,,,,,8.0,,,48.0,,,,,fixed,,7050,3790.1113
7050TX3-48C8,,,,,,,16.0,48.0,,,,,,fixed,,7050,3790.1113
7050TX3-48C8,,,,,,,16.0,,48.0,,,,,fixed,,7050,3790.1113
7050TX3-48C8,,,,,,,,64.0,,,,,,fixed,,7050,3790.1113
7050TX3-48C8,,,,,,,,16.0,48.0,,,,,fixed,,7050,3790.1113
7050SX3-96YC8,,,,8.0,,,96.0,2.0,,,,,,fixed,,7050,9984.588269
7050SX3-96YC8,,,,8.0,,,96.0,,2.0,,,,,fixed,,7050,9984.588269
7050SX3-96YC8,,,,,16.0,,96.0,2.0,,,,,,fixed,,7050,9984.588269
7050SX3-96YC8,,,,,16.0,,96.0,,2.0,,,,,fixed,,7050,9984.588269
7050SX3-96YC8,,,,,,8.0,96.0,2.0,,,,,,fixed,,7050,9984.588269
7050SX3-96YC8,,,,,,8.0,96.0,,2.0,,,,,fixed,,7050,9984.588269
7050SX3-96YC8,,,,,,,128.0,,,,,,,fixed,,7050,9984.588269
7050SX3-96YC8,,,,,,,,129.0,,,,,,fixed,,7050,9984.588269
7050SX3-96YC8,,,,,,,,,129.0,,,,,fixed,,7050,9984.588269
7050SX3-48YC12,,,,12.0,,,48.0,,,,,,,fixed,,7050,7333.364963
7050SX3-48YC12,,,,,24.0,,48.0,,,,,,,fixed,,7050,7333.364963
7050SX3-48YC12,,,,,,12.0,48.0,,,,,,,fixed,,7050,7333.364963
7050SX3-48YC12,,,,,,,96.0,,,,,,,fixed,,7050,7333.364963
7050SX3-48YC12,,,,,,,,96.0,,,,,,fixed,,7050,7333.364963
7050SX3-48YC12,,,,12.0,,,,48.0,,,,,,fixed,,7050,7333.364963
7050SX3-48YC12,,,,,24.0,,,48.0,,,,,,fixed,,7050,7333.364963
7050SX3-48YC12,,,,,,12.0,,48.0,,,,,,fixed,,7050,7333.364963
7050SX3-48YC12,,,,12.0,,,,,48.0,,,,,fixed,,7050,7333.364963
7050SX3-48YC12,,,,,24.0,,,,48.0,,,,,fixed,,7050,7333.364963
7050SX3-48YC12,,,,,,12.0,,,48.0,,,,,fixed,,7050,7333.364963
7050SX3-48YC8,,,,8.0,,,48.0,,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8,,,,,16.0,,48.0,,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8,,,,,,8.0,48.0,,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8,,,,,,,64.0,,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8,,,,,,,,64.0,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8,,,,8.0,,,,48.0,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8,,,,,16.0,,,48.0,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8,,,,,,8.0,,48.0,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8,,,,8.0,,,,,48.0,,,,,fixed,,7050,6055.681021
7050SX3-48YC8,,,,,16.0,,,,48.0,,,,,fixed,,7050,6055.681021
7050SX3-48YC8,,,,,,8.0,,,48.0,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,8.0,,,48.0,,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,,16.0,,48.0,,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,,,8.0,48.0,,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,,,,64.0,,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,,,,,64.0,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,8.0,,,,48.0,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,,16.0,,,48.0,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,,,8.0,,48.0,,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,8.0,,,,,48.0,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,,16.0,,,,48.0,,,,,fixed,,7050,6055.681021
7050SX3-48YC8C,,,,,,8.0,,,48.0,,,,,fixed,,7050,6055.681021
7050SX3-24YC4C,,,,4.0,,,24.0,,,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,,8.0,,24.0,,,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,,,4.0,24.0,,,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,,,,40.0,,,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,4.0,,,,24.0,,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,,8.0,,,24.0,,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,,,4.0,,24.0,,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,,,,16.0,24.0,,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,4.0,,,,,24.0,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,,8.0,,,,24.0,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,,,4.0,,,24.0,,,,,fixed,,7050,2924.701147
7050SX3-24YC4C,,,,,,,16.0,,24.0,,,,,fixed,,7050,2924.701147
7050CX3M-32S,,,,32.0,,,,1.0,,,,x,,fixed,,7050,9952.032359
7050CX3M-32S,,,,32.0,,,,,2.0,,,x,,fixed,,7050,9952.032359
7050CX3M-32S,,,,,64.0,,,1.0,,,,x,,fixed,,7050,9952.032359
7050CX3M-32S,,,,,64.0,,,,2.0,,,x,,fixed,,7050,9952.032359
7050CX3M-32S,,,,,,,128.0,1.0,,,,x,,fixed,,7050,9952.032359
7050CX3M-32S,,,,,,,127.0,,2.0,,,x,,fixed,,7050,9952.032359
7050CX3M-32S,,,,,,32.0,,1.0,,,,x,,fixed,,7050,9952.032359
7050CX3M-32S,,,,,,32.0,,,2.0,,,x,,fixed,,7050,9952.032359
7050CX3M-32S,,,,,,,,129.0,,,,x,,fixed,,7050,9952.032359
7050CX3M-32S,,,,,,,,127.0,2.0,,,x,,fixed,,7050,9952.032359
